cell_id,task,condition,run_idx,phase,model_short_name,persona_or_neutral,model_id_used,used_fallback,attempts,latency_ms,timestamp_iso,prompt_tokens,completion_tokens,cost_usd
B_N_run3,B,N,3,phase3_constructs,M1,neutral,anthropic/claude-opus-4.7,False,1,4093,2026-05-21T05:18:37.801553,1042,180,0.00971
B_N_run3,B,N,3,phase3_constructs,M2,neutral,openai/gpt-5.5,False,1,11694,2026-05-21T05:18:41.929243,663,590,0.021015
B_N_run3,B,N,3,phase3_constructs,M3,neutral,google/gemini-3.1-pro-preview,False,1,18225,2026-05-21T05:18:54.076665,670,1996,0.025292000000000002
B_N_run3,B,N,3,phase3_constructs,M4,neutral,deepseek/deepseek-v4-pro,False,1,61787,2026-05-21T05:19:12.338800,659,2000,0.002026665
B_N_run3,B,N,3,phase3_constructs,M5,neutral,moonshotai/kimi-k2.5,True,6,173958,2026-05-21T05:20:14.158606,669,6824,0.0132332
B_N_run3,B,N,3,phase4_ratings,M1,neutral,anthropic/claude-opus-4.7,False,1,8886,2026-05-21T05:27:44.696728,1938,843,0.030765
B_N_run3,B,N,3,phase4_ratings,M2,neutral,openai/gpt-5.5,False,1,37628,2026-05-21T05:27:53.620463,1229,2500,0.081145
B_N_run3,B,N,3,phase4_ratings,M3,neutral,google/gemini-3.1-pro-preview,False,1,15979,2026-05-21T05:28:31.281799,1276,2496,0.032504
B_N_run3,B,N,3,phase4_ratings,M4,neutral,deepseek/deepseek-v4-pro,False,1,91838,2026-05-21T05:28:47.296783,1219,3204,0.0033177450000000004
B_N_run3,B,N,3,phase4_ratings,M5,neutral,moonshotai/kimi-k2.5,True,5,300188,2026-05-21T05:30:19.171451,1221,11019,0.0214245
B_N_run4,B,N,4,phase1_freeresponse,M1,neutral,anthropic/claude-opus-4.7,False,1,16998,2026-05-21T05:41:08.294180,700,730,0.021750000000000002
B_N_run4,B,N,4,phase1_freeresponse,M2,neutral,openai/gpt-5.5,False,1,14808,2026-05-21T05:41:25.332846,408,681,0.02247
B_N_run4,B,N,4,phase1_freeresponse,M3,neutral,google/gemini-3.1-pro-preview,False,1,22421,2026-05-21T05:41:40.181352,418,1821,0.022688
B_N_run4,B,N,4,phase1_freeresponse,M4,neutral,deepseek/deepseek-v4-pro,False,1,5721,2026-05-21T05:42:02.638670,408,370,0.00049938
B_N_run4,B,N,4,phase1_freeresponse,M5,neutral,moonshotai/kimi-k2.6,False,3,140878,2026-05-21T05:42:08.399060,414,3000,0.01077222
B_N_run4,B,N,4,phase3_constructs,M1,neutral,anthropic/claude-opus-4.7,False,1,4361,2026-05-21T05:48:05.253211,1091,201,0.01048
B_N_run4,B,N,4,phase3_constructs,M2,neutral,openai/gpt-5.5,False,1,12328,2026-05-21T05:48:09.660814,672,589,0.02103
B_N_run4,B,N,4,phase3_constructs,M3,neutral,google/gemini-3.1-pro-preview,False,1,23587,2026-05-21T05:48:22.044546,678,1996,0.025308
B_N_run4,B,N,4,phase3_constructs,M4,neutral,deepseek/deepseek-v4-pro,False,1,90097,2026-05-21T05:48:45.750371,672,3740,0.0035461200000000003
B_N_run4,B,N,4,phase3_constructs,M5,neutral,moonshotai/kimi-k2.6,False,3,395283,2026-05-21T05:50:15.919275,675,8787,0.03115938
B_N_run4,B,N,4,phase4_ratings,M1,neutral,anthropic/claude-opus-4.7,False,1,9418,2026-05-21T05:59:58.497280,1953,843,0.03084
B_N_run4,B,N,4,phase4_ratings,M2,neutral,openai/gpt-5.5,False,2,40342,2026-05-21T06:00:07.978057,1201,2500,0.081005
B_N_run4,B,N,4,phase4_ratings,M3,neutral,google/gemini-3.1-pro-preview,False,1,24654,2026-05-21T06:01:29.793512,1255,2496,0.032462
B_N_run4,B,N,4,phase4_ratings,M4,neutral,deepseek/deepseek-v4-pro,False,1,10189,2026-05-21T06:01:54.508814,1193,700,0.001127955
B_N_run4,B,N,4,phase4_ratings,M5,neutral,moonshotai/kimi-k2.5,True,4,143159,2026-05-21T06:02:04.755942,1190,7751,0.0152029
B_N_run5,B,N,5,phase1_freeresponse,M1,neutral,anthropic/claude-opus-4.7,False,1,15890,2026-05-21T06:06:19.081844,700,698,0.02095
B_N_run5,B,N,5,phase1_freeresponse,M2,neutral,openai/gpt-5.5,False,1,16361,2026-05-21T06:06:35.483681,408,792,0.0258
B_N_run5,B,N,5,phase1_freeresponse,M3,neutral,google/gemini-3.1-pro-preview,False,1,17946,2026-05-21T06:06:51.883853,418,1972,0.0245
B_N_run5,B,N,5,phase1_freeresponse,M4,neutral,deepseek/deepseek-v4-pro,False,1,37718,2026-05-21T06:07:09.868950,408,1013,0.00105879
B_N_run5,B,N,5,phase1_freeresponse,M5,neutral,moonshotai/kimi-k2.6,False,1,68050,2026-05-21T06:07:47.621529,414,2243,0.00813029
B_N_run5,B,N,5,phase3_constructs,M1,neutral,anthropic/claude-opus-4.7,False,1,3821,2026-05-21T06:08:55.709148,1000,173,0.009325
B_N_run5,B,N,5,phase3_constructs,M2,neutral,openai/gpt-5.5,False,1,9987,2026-05-21T06:08:59.569819,623,595,0.020965
B_N_run5,B,N,5,phase3_constructs,M3,neutral,google/gemini-3.1-pro-preview,False,1,15914,2026-05-21T06:09:09.592840,626,1996,0.025204
B_N_run5,B,N,5,phase3_constructs,M4,neutral,deepseek/deepseek-v4-pro,False,1,60999,2026-05-21T06:09:25.546078,620,1929,0.00194793
B_N_run5,B,N,5,phase3_constructs,M5,neutral,moonshotai/kimi-k2.5,True,4,118543,2026-05-21T06:10:26.583036,632,6510,0.012621799999999999
B_N_run5,B,N,5,phase4_ratings,M1,neutral,anthropic/claude-opus-4.7,False,1,8475,2026-05-21T06:16:30.081508,1939,843,0.03077
B_N_run5,B,N,5,phase4_ratings,M2,neutral,openai/gpt-5.5,False,1,26434,2026-05-21T06:16:38.594385,1210,1683,0.05654
B_N_run5,B,N,5,phase4_ratings,M3,neutral,google/gemini-3.1-pro-preview,False,1,22921,2026-05-21T06:17:05.069526,1258,2496,0.032468
B_N_run5,B,N,5,phase4_ratings,M4,neutral,deepseek/deepseek-v4-pro,False,1,14436,2026-05-21T06:17:28.027147,1202,700,0.00113187
B_N_run5,B,N,5,phase4_ratings,M5,neutral,moonshotai/kimi-k2.6,False,1,429577,2026-05-21T06:17:42.500503,1206,6206,0.02253932
B_P_run1,B,P,1,phase1_freeresponse,M1,S,anthropic/claude-opus-4.7,False,1,16157,2026-05-21T04:55:14.426347,776,776,0.023280000000000002
B_P_run1,B,P,1,phase1_freeresponse,M2,E,openai/gpt-5.5,False,1,18983,2026-05-21T04:55:30.620731,457,715,0.023735
B_P_run1,B,P,1,phase1_freeresponse,M3,H,google/gemini-3.1-pro-preview,False,1,16552,2026-05-21T04:55:49.641140,465,1469,0.018558
B_P_run1,B,P,1,phase1_freeresponse,M4,C,deepseek/deepseek-v4-pro,False,1,27822,2026-05-21T04:56:06.228728,452,1316,0.00134154
B_P_run1,B,P,1,phase1_freeresponse,M5,Q,moonshotai/kimi-k2.6,False,1,13677,2026-05-21T04:56:34.081919,464,3000,0.01080872
B_P_run1,B,P,1,phase3_constructs,M1,S,anthropic/claude-opus-4.7,False,1,3908,2026-05-21T04:56:47.795849,1132,198,0.010610000000000001
B_P_run1,B,P,1,phase3_constructs,M2,E,openai/gpt-5.5,False,1,23469,2026-05-21T04:56:51.737597,702,1114,0.03693
B_P_run1,B,P,1,phase3_constructs,M3,H,google/gemini-3.1-pro-preview,False,1,20780,2026-05-21T04:57:15.237589,701,1996,0.025354
B_P_run1,B,P,1,phase3_constructs,M4,C,deepseek/deepseek-v4-pro,False,2,46231,2026-05-21T04:57:36.051676,694,1208,0.00135285
B_P_run1,B,P,1,phase3_constructs,M5,Q,moonshotai/kimi-k2.5,True,4,158554,2026-05-21T04:59:37.313526,706,7876,0.015246800000000001
B_P_run1,B,P,1,phase4_ratings,M1,S,anthropic/claude-opus-4.7,False,1,8650,2026-05-21T05:04:23.762931,2018,843,0.031164999999999998
B_P_run1,B,P,1,phase4_ratings,M2,E,openai/gpt-5.5,False,1,23435,2026-05-21T05:04:32.446453,1246,1912,0.06359000000000001
B_P_run1,B,P,1,phase4_ratings,M3,H,google/gemini-3.1-pro-preview,False,1,18182,2026-05-21T05:04:55.918662,1292,2496,0.032536
B_P_run1,B,P,1,phase4_ratings,M4,C,deepseek/deepseek-v4-pro,False,1,203840,2026-05-21T05:05:14.137913,1237,6445,0.006145245
B_P_run2,B,P,2,phase1_freeresponse,M1,S,anthropic/claude-opus-4.7,False,1,18452,2026-05-21T06:24:52.198750,776,719,0.021855000000000003
B_P_run2,B,P,2,phase1_freeresponse,M2,E,openai/gpt-5.5,False,1,13051,2026-05-21T06:25:10.695833,457,567,0.019295
B_P_run2,B,P,2,phase1_freeresponse,M3,H,google/gemini-3.1-pro-preview,False,1,20098,2026-05-21T06:25:23.787134,465,1523,0.019206
B_P_run2,B,P,2,phase1_freeresponse,M4,C,deepseek/deepseek-v4-pro,False,1,25887,2026-05-21T06:25:43.921980,452,1148,0.00119538
B_P_run2,B,P,2,phase1_freeresponse,M5,Q,moonshotai/kimi-k2.6,False,1,16478,2026-05-21T06:26:09.851064,464,2976,0.01072496
B_P_run2,B,P,2,phase3_constructs,M1,S,anthropic/claude-opus-4.7,False,1,3206,2026-05-21T06:26:26.371971,1276,200,0.011380000000000001
B_P_run2,B,P,2,phase3_constructs,M2,E,openai/gpt-5.5,False,1,13447,2026-05-21T06:26:29.617922,807,598,0.021975
B_P_run2,B,P,2,phase3_constructs,M3,H,google/gemini-3.1-pro-preview,False,1,18308,2026-05-21T06:26:43.105784,809,1996,0.025570000000000002
B_P_run2,B,P,2,phase3_constructs,M4,C,deepseek/deepseek-v4-flash,True,5,15966,2026-05-21T06:27:01.455655,800,1298,0.000380352
B_P_run2,B,P,2,phase3_constructs,M5,Q,moonshotai/kimi-k2.5,True,5,166083,2026-05-21T06:30:57.963797,815,9104,0.0176236
B_P_run2,B,P,2,phase4_ratings,M1,S,anthropic/claude-opus-4.7,False,1,8932,2026-05-21T06:36:39.746177,2211,843,0.03213
B_P_run2,B,P,2,phase4_ratings,M2,E,openai/gpt-5.5,False,1,23800,2026-05-21T06:36:48.723365,1380,1739,0.059070000000000004
B_P_run2,B,P,2,phase4_ratings,M3,H,google/gemini-3.1-pro-preview,False,1,23085,2026-05-21T06:37:12.565969,1424,2496,0.032799999999999996
B_P_run2,B,P,2,phase4_ratings,M4,C,deepseek/deepseek-v4-pro,False,1,135662,2026-05-21T06:37:35.692338,1368,3204,0.00338256
B_P_run2,B,P,2,phase4_ratings,M5,Q,moonshotai/kimi-k2.6,False,2,221339,2026-05-21T06:39:51.399669,1373,12256,0.043775730000000006
B_P_run3,B,P,3,phase1_freeresponse,M1,S,anthropic/claude-opus-4.7,False,1,18839,2026-05-21T06:43:49.716591,776,757,0.022805000000000002
B_P_run3,B,P,3,phase1_freeresponse,M2,E,openai/gpt-5.5,False,1,35265,2026-05-21T06:44:08.597600,457,1331,0.042215
B_P_run3,B,P,3,phase1_freeresponse,M3,H,google/gemini-3.1-pro-preview,False,1,14387,2026-05-21T06:44:43.905455,465,1505,0.01899
B_P_run3,B,P,3,phase1_freeresponse,M4,C,deepseek/deepseek-v4-pro,False,1,49259,2026-05-21T06:44:58.354815,452,1495,0.00149727
B_P_run3,B,P,3,phase1_freeresponse,M5,Q,moonshotai/kimi-k2.6,False,1,10111,2026-05-21T06:45:47.656697,464,1988,0.00727684
B_P_run3,B,P,3,phase3_constructs,M1,S,anthropic/claude-opus-4.7,False,1,5387,2026-05-21T06:45:57.816455,1053,198,0.010215000000000002
B_P_run3,B,P,3,phase3_constructs,M2,E,openai/gpt-5.5,False,1,21869,2026-05-21T06:46:03.247159,680,1132,0.037360000000000004
B_P_run3,B,P,3,phase3_constructs,M3,H,google/gemini-3.1-pro-preview,False,1,27454,2026-05-21T06:46:25.156501,669,1996,0.02529
B_P_run3,B,P,3,phase3_constructs,M4,C,deepseek/deepseek-v4-pro,False,1,10654,2026-05-21T06:46:52.658915,669,426,0.000661635
B_P_run3,B,P,3,phase3_constructs,M5,Q,moonshotai/kimi-k2.5,True,6,109804,2026-05-21T06:47:03.367874,684,4003,0.0078793
B_P_run3,B,P,3,phase4_ratings,M1,S,anthropic/claude-opus-4.7,False,1,6988,2026-05-21T06:53:25.962255,1825,663,0.0257
B_P_run3,B,P,3,phase4_ratings,M2,E,openai/gpt-5.5,False,1,31442,2026-05-21T06:53:32.997511,1168,2404,0.07796
B_P_run3,B,P,3,phase4_ratings,M3,H,google/gemini-3.1-pro-preview,False,1,20422,2026-05-21T06:54:04.482503,1196,2496,0.032344
B_P_run3,B,P,3,phase4_ratings,M4,C,deepseek/deepseek-v4-pro,False,2,128770,2026-05-21T06:54:24.961374,1156,4286,0.004231680000000001
B_P_run3,B,P,3,phase4_ratings,M5,Q,moonshotai/kimi-k2.5,True,5,90954,2026-05-21T06:57:26.186766,1159,3053,0.0062642999999999996
B_P_run4,B,P,4,phase1_freeresponse,M1,S,anthropic/claude-opus-4.7,False,1,19394,2026-05-21T07:03:41.528411,776,746,0.02253
B_P_run4,B,P,4,phase1_freeresponse,M2,E,openai/gpt-5.5,False,1,20285,2026-05-21T07:04:00.969066,457,810,0.026585
B_P_run4,B,P,4,phase1_freeresponse,M3,H,google/gemini-3.1-pro-preview,False,1,21180,2026-05-21T07:04:21.295803,465,1576,0.019842000000000002
B_P_run4,B,P,4,phase1_freeresponse,M4,C,deepseek/deepseek-v4-pro,False,1,19306,2026-05-21T07:04:42.517606,452,981,0.00105009
B_P_run4,B,P,4,phase1_freeresponse,M5,Q,moonshotai/kimi-k2.6,False,1,74516,2026-05-21T07:05:01.865711,464,2588,0.00937084
B_P_run4,B,P,4,phase3_constructs,M1,S,anthropic/claude-opus-4.7,False,1,4705,2026-05-21T07:06:16.436795,1186,231,0.011705
B_P_run4,B,P,4,phase3_constructs,M2,E,openai/gpt-5.5,False,1,12643,2026-05-21T07:06:21.186537,751,592,0.021515000000000003
B_P_run4,B,P,4,phase3_constructs,M3,H,google/gemini-3.1-pro-preview,False,1,21057,2026-05-21T07:06:33.875626,750,1996,0.025452000000000002
B_P_run4,B,P,4,phase3_constructs,M4,C,deepseek/deepseek-v4-pro,False,1,86116,2026-05-21T07:06:54.975926,743,3273,0.003170715
B_P_run4,B,P,4,phase3_constructs,M5,Q,moonshotai/kimi-k2.5,True,4,203997,2026-05-21T07:08:21.135234,757,7541,0.0146307
B_P_run4,B,P,4,phase4_ratings,M1,S,anthropic/claude-opus-4.7,False,1,7373,2026-05-21T07:14:24.969366,1929,663,0.02622
B_P_run4,B,P,4,phase4_ratings,M2,E,openai/gpt-5.5,False,1,31176,2026-05-21T07:14:32.386018,1188,1759,0.058710000000000005
B_P_run4,B,P,4,phase4_ratings,M3,H,google/gemini-3.1-pro-preview,False,1,20163,2026-05-21T07:15:03.608853,1219,2496,0.03239
B_P_run4,B,P,4,phase4_ratings,M4,C,deepseek/deepseek-v4-pro,False,1,457245,2026-05-21T07:15:23.828494,1176,8329,0.0077577900000000005
B_P_run4,B,P,4,phase4_ratings,M5,Q,moonshotai/kimi-k2.5,True,4,123308,2026-05-21T07:23:01.120794,1182,6997,0.0137671
B_P_run5,B,P,5,phase1_freeresponse,M1,S,anthropic/claude-opus-4.7,False,1,18351,2026-05-21T07:27:30.930582,776,729,0.022105000000000003
B_P_run5,B,P,5,phase1_freeresponse,M2,E,openai/gpt-5.5,False,1,16974,2026-05-21T07:27:49.327949,457,722,0.023945
B_P_run5,B,P,5,phase1_freeresponse,M3,H,google/gemini-3.1-pro-preview,False,1,14919,2026-05-21T07:28:06.361151,465,1478,0.018666000000000002
B_P_run5,B,P,5,phase1_freeresponse,M4,C,deepseek/deepseek-v4-pro,False,1,19148,2026-05-21T07:28:21.330463,452,965,0.0010361699999999999
B_P_run5,B,P,5,phase1_freeresponse,M5,Q,moonshotai/kimi-k2.5,True,4,48030,2026-05-21T07:28:40.530770,464,1928,0.0038488000000000003
B_P_run5,B,P,5,phase3_constructs,M1,S,anthropic/claude-opus-4.7,False,1,4392,2026-05-21T07:37:57.829116,1229,219,0.01162
B_P_run5,B,P,5,phase3_constructs,M2,E,openai/gpt-5.5,False,1,11417,2026-05-21T07:38:02.273608,775,593,0.021665
B_P_run5,B,P,5,phase3_constructs,M3,H,google/gemini-3.1-pro-preview,False,1,24609,2026-05-21T07:38:13.740932,776,1996,0.025504000000000002
B_P_run5,B,P,5,phase3_constructs,M4,C,deepseek/deepseek-v4-pro,False,1,62524,2026-05-21T07:38:38.398199,766,2314,0.0023463900000000003
B_P_run5,B,P,5,phase3_constructs,M5,Q,moonshotai/kimi-k2.6,False,2,904020,2026-05-21T07:39:40.967643,781,17522,0.061721910000000005
B_P_run5,B,P,5,phase4_ratings,M1,S,anthropic/claude-opus-4.7,False,1,9444,2026-05-21T07:55:57.006893,2191,843,0.03203
B_P_run5,B,P,5,phase4_ratings,M2,E,openai/gpt-5.5,False,2,42861,2026-05-21T07:56:06.504022,1375,2500,0.081875
B_P_run5,B,P,5,phase4_ratings,M3,H,google/gemini-3.1-pro-preview,False,1,22025,2026-05-21T07:57:34.980214,1432,2496,0.032816
B_P_run5,B,P,5,phase4_ratings,M4,C,deepseek/deepseek-v4-pro,False,2,179160,2026-05-21T07:57:57.059384,1365,5529,0.005404005000000001
B_P_run5,B,P,5,phase4_ratings,M5,Q,moonshotai/kimi-k2.5,True,4,87470,2026-05-21T08:01:48.224977,1368,3203,0.006632900000000001
C_N_run1,C,N,1,phase1_freeresponse,M1,neutral,anthropic/claude-opus-4.7,False,1,17383,2026-05-21T08:05:41.440135,819,779,0.02357
C_N_run1,C,N,1,phase1_freeresponse,M2,neutral,openai/gpt-5.5,False,1,12529,2026-05-21T08:05:58.890904,501,491,0.017235
C_N_run1,C,N,1,phase1_freeresponse,M3,neutral,google/gemini-3.1-pro-preview,False,1,25951,2026-05-21T08:06:11.475047,522,2804,0.03469200000000001
C_N_run1,C,N,1,phase1_freeresponse,M4,neutral,deepseek/deepseek-v4-pro,False,1,29698,2026-05-21T08:06:37.492774,502,793,0.00090828
C_N_run1,C,N,1,phase1_freeresponse,M5,neutral,moonshotai/kimi-k2.6,False,1,43577,2026-05-21T08:07:07.303078,504,2156,0.007892360000000001
C_N_run1,C,N,1,phase3_constructs,M1,neutral,anthropic/claude-opus-4.7,False,1,3785,2026-05-21T08:07:50.982157,1045,177,0.00965
C_N_run1,C,N,1,phase3_constructs,M2,neutral,openai/gpt-5.5,False,1,13055,2026-05-21T08:07:54.869896,678,596,0.02127
C_N_run1,C,N,1,phase3_constructs,M3,neutral,google/gemini-3.1-pro-preview,False,1,19866,2026-05-21T08:08:08.007991,680,1996,0.025312
C_N_run1,C,N,1,phase3_constructs,M4,neutral,deepseek/deepseek-v4-pro,False,2,36175,2026-05-21T08:08:27.963418,667,1429,0.001533375
C_N_run1,C,N,1,phase4_ratings,M1,neutral,anthropic/claude-opus-4.7,False,1,6762,2026-05-21T08:15:40.093861,1686,603,0.023504999999999998
C_N_run1,C,N,1,phase4_ratings,M2,neutral,openai/gpt-5.5,False,1,22449,2026-05-21T08:15:46.920764,1115,1665,0.055525000000000005
C_N_run1,C,N,1,phase4_ratings,M3,neutral,google/gemini-3.1-pro-preview,False,1,23374,2026-05-21T08:16:09.440780,1162,2496,0.032276
C_N_run1,C,N,1,phase4_ratings,M4,neutral,deepseek/deepseek-v4-pro,False,2,140387,2026-05-21T08:16:32.891535,1103,5876,0.005591925
C_N_run1,C,N,1,phase4_ratings,M5,neutral,moonshotai/kimi-k2.6,False,2,876190,2026-05-21T08:19:57.310211,1096,17309,0.061208490000000004
C_N_run2,C,N,2,phase1_freeresponse,M1,neutral,anthropic/claude-opus-4.7,False,1,18049,2026-05-21T09:02:47.102124,819,778,0.023545000000000003
C_N_run2,C,N,2,phase1_freeresponse,M2,neutral,openai/gpt-5.5,False,1,11925,2026-05-21T09:03:05.215312,501,530,0.018405
C_N_run2,C,N,2,phase1_freeresponse,M3,neutral,google/gemini-3.1-pro-preview,False,1,16097,2026-05-21T09:03:17.191281,522,1585,0.020064000000000002
C_N_run2,C,N,2,phase1_freeresponse,M4,neutral,deepseek/deepseek-v4-pro,False,1,24038,2026-05-21T09:03:33.344478,502,1187,0.00125106
C_N_run2,C,N,2,phase1_freeresponse,M5,neutral,moonshotai/kimi-k2.6,False,1,75169,2026-05-21T09:03:57.432220,504,2135,0.007819070000000001
C_N_run2,C,N,2,phase3_constructs,M1,neutral,anthropic/claude-opus-4.7,False,1,6021,2026-05-21T09:05:12.658270,920,190,0.00935
C_N_run2,C,N,2,phase3_constructs,M2,neutral,openai/gpt-5.5,False,1,25279,2026-05-21T09:05:18.734040,592,1478,0.0473
C_N_run2,C,N,2,phase3_constructs,M3,neutral,google/gemini-3.1-pro-preview,False,1,15721,2026-05-21T09:05:44.069627,591,1996,0.025134
C_N_run2,C,N,2,phase3_constructs,M4,neutral,deepseek/deepseek-v4-pro,False,1,76997,2026-05-21T09:05:59.845214,586,2102,0.0020836500000000003
C_N_run2,C,N,2,phase4_ratings,M1,neutral,anthropic/claude-opus-4.7,False,1,8851,2026-05-21T09:11:03.296699,1523,543,0.02119
C_N_run2,C,N,2,phase4_ratings,M2,neutral,openai/gpt-5.5,False,1,32246,2026-05-21T09:11:12.215442,970,2007,0.06506
C_N_run2,C,N,2,phase4_ratings,M3,neutral,google/gemini-3.1-pro-preview,False,1,19272,2026-05-21T09:11:44.517495,1008,2496,0.031967999999999996
C_N_run2,C,N,2,phase4_ratings,M4,neutral,deepseek/deepseek-v4-pro,False,2,145163,2026-05-21T09:12:03.846603,968,5005,0.00477543
C_N_run3,C,N,3,phase1_freeresponse,M1,neutral,anthropic/claude-opus-4.7,False,1,17181,2026-05-21T09:24:59.723492,819,803,0.024170000000000004
C_N_run3,C,N,3,phase1_freeresponse,M2,neutral,openai/gpt-5.5,False,1,11629,2026-05-21T09:25:16.962979,501,482,0.016965
C_N_run3,C,N,3,phase1_freeresponse,M3,neutral,google/gemini-3.1-pro-preview,False,1,28976,2026-05-21T09:25:28.647577,522,2147,0.026808000000000002
C_N_run3,C,N,3,phase1_freeresponse,M4,neutral,deepseek/deepseek-v4-pro,False,1,50697,2026-05-21T09:25:57.678445,502,1305,0.00135372
C_N_run3,C,N,3,phase1_freeresponse,M5,neutral,moonshotai/kimi-k2.6,False,1,40401,2026-05-21T09:26:48.445631,504,1651,0.00612991
C_N_run3,C,N,3,phase3_constructs,M1,neutral,anthropic/claude-opus-4.7,False,1,4092,2026-05-21T09:27:28.917900,941,213,0.01003
C_N_run3,C,N,3,phase3_constructs,M2,neutral,openai/gpt-5.5,False,1,11294,2026-05-21T09:27:33.082959,593,598,0.020905
C_N_run3,C,N,3,phase3_constructs,M3,neutral,google/gemini-3.1-pro-preview,False,1,16558,2026-05-21T09:27:44.437545,599,1996,0.025150000000000002
C_N_run3,C,N,3,phase3_constructs,M4,neutral,deepseek/deepseek-v4-pro,False,1,64761,2026-05-21T09:28:01.049446,585,2087,0.002070165
C_N_run3,C,N,3,phase4_ratings,M1,neutral,anthropic/claude-opus-4.7,False,1,7199,2026-05-21T09:32:54.760035,1660,663,0.024875
C_N_run3,C,N,3,phase4_ratings,M2,neutral,openai/gpt-5.5,False,1,22271,2026-05-21T09:33:02.033270,1074,1464,0.04929
C_N_run3,C,N,3,phase4_ratings,M3,neutral,google/gemini-3.1-pro-preview,False,1,33065,2026-05-21T09:33:24.423940,1130,2496,0.032212
C_N_run3,C,N,3,phase4_ratings,M4,neutral,deepseek/deepseek-v4-pro,False,2,109147,2026-05-21T09:33:57.547125,1064,5809,0.00551667
C_N_run3,C,N,3,phase4_ratings,M5,neutral,moonshotai/kimi-k2.5,True,5,218158,2026-05-21T09:36:23.219143,1056,7371,0.0144273
C_N_run4,C,N,4,phase1_freeresponse,M1,neutral,anthropic/claude-opus-4.7,False,1,19126,2026-05-21T09:47:45.542054,819,788,0.023795000000000004
C_N_run4,C,N,4,phase1_freeresponse,M2,neutral,openai/gpt-5.5,False,1,12257,2026-05-21T09:48:04.728960,501,496,0.017385
C_N_run4,C,N,4,phase1_freeresponse,M3,neutral,google/gemini-3.1-pro-preview,False,1,19728,2026-05-21T09:48:17.042122,522,1970,0.024684
C_N_run4,C,N,4,phase1_freeresponse,M4,neutral,deepseek/deepseek-v4-pro,False,1,16510,2026-05-21T09:48:36.823288,502,1017,0.00110316
C_N_run4,C,N,4,phase1_freeresponse,M5,neutral,moonshotai/kimi-k2.6,False,1,15454,2026-05-21T09:48:53.400821,504,1310,0.00493982
C_N_run4,C,N,4,phase3_constructs,M1,neutral,anthropic/claude-opus-4.7,False,1,4792,2026-05-21T09:49:08.916597,1045,195,0.010100000000000001
C_N_run4,C,N,4,phase3_constructs,M2,neutral,openai/gpt-5.5,False,1,31734,2026-05-21T09:49:13.767728,674,1589,0.05104
C_N_run4,C,N,4,phase3_constructs,M3,neutral,google/gemini-3.1-pro-preview,False,1,16977,2026-05-21T09:49:45.575671,680,1996,0.025312
C_N_run4,C,N,4,phase3_constructs,M4,neutral,deepseek/deepseek-v4-pro,False,2,134175,2026-05-21T09:50:02.612591,667,3699,0.003508275
C_N_run4,C,N,4,phase3_constructs,M5,neutral,moonshotai/kimi-k2.5,True,5,175964,2026-05-21T09:52:48.670801,671,6643,0.0128901
C_N_run4,C,N,4,phase4_ratings,M1,neutral,anthropic/claude-opus-4.7,False,1,9432,2026-05-21T10:02:59.446275,1937,843,0.030760000000000003
C_N_run4,C,N,4,phase4_ratings,M2,neutral,openai/gpt-5.5,False,1,38946,2026-05-21T10:03:08.935823,1240,2500,0.0812
C_N_run4,C,N,4,phase4_ratings,M3,neutral,google/gemini-3.1-pro-preview,False,1,25867,2026-05-21T10:03:47.943789,1298,2496,0.032548
C_N_run4,C,N,4,phase4_ratings,M4,neutral,deepseek/deepseek-v4-flash,True,4,63052,2026-05-21T10:04:13.870463,1236,6641,0.0016260159999999999
C_N_run4,C,N,4,phase4_ratings,M5,neutral,moonshotai/kimi-k2.6,False,3,293121,2026-05-21T10:09:38.012403,1220,9907,0.035466029999999996
C_N_run5,C,N,5,phase1_freeresponse,M1,neutral,anthropic/claude-opus-4.7,False,1,19737,2026-05-21T10:16:33.816010,819,795,0.02397
C_N_run5,C,N,5,phase1_freeresponse,M2,neutral,openai/gpt-5.5,False,1,15200,2026-05-21T10:16:53.610870,501,485,0.017055
C_N_run5,C,N,5,phase1_freeresponse,M3,neutral,google/gemini-3.1-pro-preview,False,1,20154,2026-05-21T10:17:08.900323,522,1967,0.024648
C_N_run5,C,N,5,phase1_freeresponse,M4,neutral,deepseek/deepseek-v4-pro,False,1,22197,2026-05-21T10:17:29.123065,502,475,0.0006316200000000001
C_N_run5,C,N,5,phase1_freeresponse,M5,neutral,moonshotai/kimi-k2.6,False,1,96149,2026-05-21T10:17:51.401987,504,3000,0.010837920000000001
C_N_run5,C,N,5,phase3_constructs,M1,neutral,anthropic/claude-opus-4.7,False,1,3796,2026-05-21T10:19:27.613061,997,190,0.009735
C_N_run5,C,N,5,phase3_constructs,M2,neutral,openai/gpt-5.5,False,1,13940,2026-05-21T10:19:31.472022,633,607,0.021375
C_N_run5,C,N,5,phase3_constructs,M3,neutral,google/gemini-3.1-pro-preview,False,1,16773,2026-05-21T10:19:45.474713,635,1996,0.025222
C_N_run5,C,N,5,phase3_constructs,M4,neutral,deepseek/deepseek-v4-pro,False,2,3895,2026-05-21T10:20:02.307196,626,77,0.0003393
C_N_run5,C,N,5,phase4_ratings,M1,neutral,anthropic/claude-opus-4.7,False,1,4831,2026-05-21T10:25:45.249834,1401,363,0.01608
