rater,construct,construct_origin,element,rating,left,right
M5,C_M2_2,M2,E1,1,Layoff-centered trust rupture diagnosis,Process-driven leadership mismatch diagnosis
M5,C_M2_2,M2,E2,1,Layoff-centered trust rupture diagnosis,Process-driven leadership mismatch diagnosis
M5,C_M2_2,M2,E3,7,Layoff-centered trust rupture diagnosis,Process-driven leadership mismatch diagnosis
M5,C_M2_2,M2,E4,1,Layoff-centered trust rupture diagnosis,Process-driven leadership mismatch diagnosis
M5,C_M2_2,M2,E5,7,Layoff-centered trust rupture diagnosis,Process-driven leadership mismatch diagnosis
M5,C_M2_3,M2,E1,1,Post-layoff psychological safety erosion,Scaling inflection leadership mismatch
M5,C_M2_3,M2,E2,1,Post-layoff psychological safety erosion,Scaling inflection leadership mismatch
M5,C_M2_3,M2,E3,7,Post-layoff psychological safety erosion,Scaling inflection leadership mismatch
M5,C_M2_3,M2,E4,1,Post-layoff psychological safety erosion,Scaling inflection leadership mismatch
M5,C_M2_3,M2,E5,7,Post-layoff psychological safety erosion,Scaling inflection leadership mismatch
M5,C_M3_1,M3,E1,1,Identifies loss of psychological safety as the primary diagnosis,Identifies a leadership style mismatch as the primary diagnosis
M5,C_M3_1,M3,E2,1,Identifies loss of psychological safety as the primary diagnosis,Identifies a leadership style mismatch as the primary diagnosis
M5,C_M3_1,M3,E3,7,Identifies loss of psychological safety as the primary diagnosis,Identifies a leadership style mismatch as the primary diagnosis
M5,C_M3_1,M3,E4,1,Identifies loss of psychological safety as the primary diagnosis,Identifies a leadership style mismatch as the primary diagnosis
M5,C_M3_1,M3,E5,7,Identifies loss of psychological safety as the primary diagnosis,Identifies a leadership style mismatch as the primary diagnosis
M5,C_M3_2,M3,E1,1,Attributes team decline to a discrete traumatic organizational event,Attributes team decline to gradual organizational scaling and maturation
M5,C_M3_2,M3,E2,1,Attributes team decline to a discrete traumatic organizational event,Attributes team decline to gradual organizational scaling and maturation
M5,C_M3_2,M3,E3,7,Attributes team decline to a discrete traumatic organizational event,Attributes team decline to gradual organizational scaling and maturation
M5,C_M3_2,M3,E4,1,Attributes team decline to a discrete traumatic organizational event,Attributes team decline to gradual organizational scaling and maturation
M5,C_M3_2,M3,E5,7,Attributes team decline to a discrete traumatic organizational event,Attributes team decline to gradual organizational scaling and maturation
M5,C_M4_1,M4,E1,1,Root cause: psychological safety loss post-layoff,Root cause: leadership style misfit with team scale
M5,C_M4_1,M4,E2,1,Root cause: psychological safety loss post-layoff,Root cause: leadership style misfit with team scale
M5,C_M4_1,M4,E3,7,Root cause: psychological safety loss post-layoff,Root cause: leadership style misfit with team scale
M5,C_M4_1,M4,E4,1,Root cause: psychological safety loss post-layoff,Root cause: leadership style misfit with team scale
M5,C_M4_1,M4,E5,7,Root cause: psychological safety loss post-layoff,Root cause: leadership style misfit with team scale
M5,C_M4_2,M4,E1,7,Root cause: leadership style misfit with team scale,Root cause: psychological safety loss post-layoff
M5,C_M4_2,M4,E2,7,Root cause: leadership style misfit with team scale,Root cause: psychological safety loss post-layoff
M5,C_M4_2,M4,E3,1,Root cause: leadership style misfit with team scale,Root cause: psychological safety loss post-layoff
M5,C_M4_2,M4,E4,7,Root cause: leadership style misfit with team scale,Root cause: psychological safety loss post-layoff
M5,C_M4_2,M4,E5,1,Root cause: leadership style misfit with team scale,Root cause: psychological safety loss post-layoff
M5,C_M4_3,M4,E1,7,Root cause: leadership style misfit with team scale,Root cause: psychological safety loss post-layoff
M5,C_M4_3,M4,E2,7,Root cause: leadership style misfit with team scale,Root cause: psychological safety loss post-layoff
M5,C_M4_3,M4,E3,1,Root cause: leadership style misfit with team scale,Root cause: psychological safety loss post-layoff
M5,C_M4_3,M4,E4,7,Root cause: leadership style misfit with team scale,Root cause: psychological safety loss post-layoff
M5,C_M4_3,M4,E5,1,Root cause: leadership style misfit with team scale,Root cause: psychological safety loss post-layoff
M5,C_M5_1,M5,E1,1,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
M5,C_M5_1,M5,E2,1,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
M5,C_M5_1,M5,E3,7,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
M5,C_M5_1,M5,E4,1,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
M5,C_M5_1,M5,E5,7,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
M5,C_M5_2,M5,E1,1,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
M5,C_M5_2,M5,E2,1,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
M5,C_M5_2,M5,E3,7,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
M5,C_M5_2,M5,E4,1,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
M5,C_M5_2,M5,E5,7,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
M5,C_M5_3,M5,E1,1,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
M5,C_M5_3,M5,E2,1,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
M5,C_M5_3,M5,E3,7,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
M5,C_M5_3,M5,E4,1,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
M5,C_M5_3,M5,E5,7,Acute post-layoff psychological safety collapse,Maturation-phase leadership system mismatch
